"","x"
"ASH2L",2.49973239218474
"HAO2",2.49894590704384
"MLH3",2.49871248812988
"F9",2.49858494096408
"GPR26",2.49857574696862
"NDC80",2.49854475857231
"SPSB1",2.49801189931809
"YWHAE",2.49786559470718
"CENPN",2.49766365965961
"EIF3L",2.49766365965961
"KRT18",2.49687453806552
"RPL4",2.49678026059588
"BORA",2.49659609862705
"TBX10",2.49642214227245
"NFE2L1",2.49620287738945
"GNL2",2.49593480897379
"SSTR4",2.49587750219273
"CLDN18",2.49570712806895
"ERP44",2.49539428007435
"ZNF713",2.4953369732933
"PRKCI",2.49492472264839
"KLF5",2.49461459306601
"CREB5",2.49445266671938
"DTX4",2.49409319724121
"BACH2",2.49409319724121
"DOK5",2.49391213781994
"NONO",2.49391213781994
"KCNQ2",2.4935235643179
"PRKCD",2.49318855248141
"GATA2",2.49318855248141
"NPY",2.49316366264645
"RPS27A",2.49314222409666
"HYOU1",2.49312136333
"PFKFB3",2.49292010297641
"ARPC1B",2.49272049866656
"RPL22",2.49235063490757
"EIF1",2.49217879830451
"IGLL5",2.49179260513677
"KIF4A",2.49179260513677
"CD101",2.49123835641215
"EMX2",2.49091572886728
"LAPTM5",2.48946165870382
"RAPGEF2",2.4891392267228
"KRT34",2.48711469947045
"IL4I1",2.48650632519585
"CHRNA9",2.48597686891133
"IL6ST",2.48565416480134
"ATP1B2",2.48492896696312
"PPIG",2.48492124515659
"GDI2",2.48464503940796
"FDPS",2.48447557703189
"ADAMTSL4",2.48440318595879
"MAP4K3",2.48334361288635
"FAS",2.48333596449928
"ZNF555",2.48302074188876
"HUS1",2.48185655860217
"LHX6",2.48122826402328
"MCM8",2.48061073080031
"RPL3L",2.48058698595072
"GEN1",2.48033225717799
"NOS1AP",2.47985088253249
"ZNF408",2.47980293766155
"BIRC3",2.47965113928292
"ZBTB2",2.47901377587283
"ZNF350",2.47816899702852
"EPHB2",2.47786341105797
"PFDN2",2.47752992164943
"SOX6",2.47750013244265
"UGT2B15",2.47721802388397
"RBM14",2.47650079404591
"MMP20",2.47637500874666
"IL1R2",2.47633680227299
"CLTCL1",2.47606241033982
"CEP97",2.47527191353758
"IFI44L",2.47496387864079
"TFIP11",2.47340703310607
"HUNK",2.47320756951076
"OIP5",2.47263390016087
"FCAMR",2.47242675552138
"FBXL16",2.4713865652709
"ARFGAP2",2.47115175790647
"FAM120B",2.47002967290708
"CHCHD6",2.47002967290708
"ZNF131",2.47002967290708
"TADA3",2.46996947023541
"GPR25",2.46979720682296
"SOX2",2.46962314652039
"CDK18",2.4685645041734
"SPTLC2",2.4685645041734
"PCK2",2.46848355796203
"ZNF384",2.46763522415477
"NPPB",2.467499511661
"NPR1",2.46708565209802
"SEC24C",2.46561237258454
"DLGAP5",2.46561237258454
"GAK",2.46463616874223
"NPLOC4",2.46350367240226
"PHOX2A",2.46340555407931
"CHRDL1",2.46298827153664
"MCHR1",2.46267580542037
"GRB10",2.46267580542037
"PAX7",2.4620817985606
"ARHGEF5",2.46190023672373
"ACHE",2.46181579703368
"IRAK2",2.46078793483557
"SAMM50",2.46077328752448
"GNRHR",2.46019447902245
"VEGFC",2.46008349091996
"KRT6C",2.45994150255776
"ARHGEF2",2.45978844803426
"ARHGEF1",2.45930579258117
"NSFL1C",2.45898824384672
"FCGR2A",2.45770385428803
"IL4R",2.45770385428803
"BMP4",2.4575675322978
"MYF6",2.45605020455444
"TSSK2",2.45484901345898
"PHF21A",2.45437576219256
"USP13",2.45437576219256
"IL10RA",2.45314022889491
"KLHL7",2.45196199921022
"ALYREF",2.45126703376322
"ING3",2.45126703376322
"MYBL1",2.45116145188533
"NCOA7",2.44869819421225
"RIN1",2.44735852307051
"IPO5",2.44734130184843
"TUBAL3",2.44721246780011
"SCN5A",2.44705719744793
"FZD3",2.44683399601437
"ADAR",2.44464143289729
"TPSD1",2.44146293196207
"DNAJB4",2.43877807465226
"AMIGO1",2.43648719782315
"CHI3L1",2.43648719782315
"SCRIB",2.4355125577452
"AAK1",2.43515308826703
"DUSP16",2.43497202884577
"PAK6",2.43476241495329
"ELL",2.4346467204799
"ANXA6",2.43441306904949
"CDC42BPG",2.43420906977133
"OR11A1",2.43358128408277
"HBS1L",2.43004360146219
"EIF4E2",2.42871626774222
"MSH2",2.42714183248778
"ZNF3",2.42693210932696
"ZNF707",2.42693210932696
"RHOBTB3",2.42672590208198
"IRF2BP2",2.42621116514926
"APH1A",2.42618272548201
"THRAP3",2.42618272548201
"VCP",2.42586529991329
"AGK",2.42540733816925
"AFAP1L2",2.42429681753446
"EIF5",2.42316428142011
"CEP192",2.42219734015981
"NR2C1",2.41858663462113
"FOXM1",2.41406711103585
"EPN2",2.4131336668339
"ARCN1",2.41246471720838
"ABI1",2.41221164893229
"CSRNP1",2.41211957071048
"FBXO44",2.41185379246872
"BAG3",2.41081811646586
"BCAR1",2.410505443526
"CD40LG",2.410505443526
"RASGRP4",2.41034621404073
"ADAM22",2.41023685311641
"TSPYL4",2.40870804370475
"SP6",2.40842725560841
"SLC25A31",2.40837482737775
"TUBGCP3",2.4080822558823
"YWHAB",2.40492921596877
"B3GNT5",2.40354909361066
"MAGEA8",2.40093147436692
"HECTD2",2.40093147436692
"KCNG2",2.40087416758587
"SIAH2",2.39645424373768
"CSTF2T",2.3948211714202
"CSNK2B",2.39297354180244
"BAZ2A",2.39261416165915
"RBM5",2.39214675129298
"CCT6B",2.39011979786681
"INPP4A",2.38926182544241
"GABRA6",2.38542550548692
"EIF4B",2.38322509789177
"TAB3",2.38185898987417
"FKBP4",2.38129873742609
"CEACAM1",2.38026857893072
"PPP1R3F",2.37615718233154
"MAP4K5",2.37565609727655
"ARHGEF4",2.37565609727655
"SH2D1A",2.37335752154377
"OAS1",2.37281887541237
"ZNF276",2.36786374312062
"DCLK2",2.3649865363033
"SCFD1",2.36484370207506
"HBD",2.36308947478953
"DHRS7",2.36297355235314
"ACTN1",2.36255464021341
"CD209",2.36198950892319
"NUF2",2.36048024372419
"ZNF250",2.35953088050857
"ADH6",2.35747652783816
"BMP5",2.35100628215036
"B4GALT6",2.34916560519826
"HNRNPR",2.34896689185261
"CDKN1B",2.34886721164872
"CALHM2",2.34521890848289
"ALG13",2.34460318072003
"KBTBD13",2.344357457045
"KPNB1",2.3433642644055
"HPSE",2.34229708249502
"CLDN3",2.34168046508207
"PSPC1",2.34131294290501
"DPP4",2.33889590239484
"CHST15",2.33674141166284
"TBCD",2.33641102828685
"RGS9",2.33589730686595
"GRIK4",2.3313234040393
"LATS2",2.32962382368781
"RLIM",2.32880374874548
"DKC1",2.32871952665348
"RUVBL2",2.32726172577698
"FCGR3A",2.32632128104137
"CD200R1",2.32474019584892
"CAPN2",2.32443966467947
"SH2B3",2.32298085936824
"GPR17",2.32285255323083
"AHSG",2.32259994319811
"POLA1",2.3215591168302
"CFL1",2.32023493398709
"ADH5",2.31953198655342
"KRR1",2.31285855491743
"ARHGEF28",2.31133212663301
"HAUS8",2.31042385265782
"SCARB2",2.31036330455907
"EVI5",2.30959206769109
"AGFG1",2.30935808364791
"ZNF526",2.30784358275479
"ZNF597",2.30427174410934
"CD180",2.30248641290302
"SNW1",2.30049921778576
"SDCCAG8",2.29731066166522
"NOM1",2.29433217534905
"PIGO",2.29344794080752
"GSC",2.29181537523983
"ATP6V0A2",2.29138771825128
"NMI",2.29084718935184
"PRDM4",2.28600641814864
"B4GALT5",2.28600641814864
"ZNF746",2.28600641814864
"GTF2H1",2.28433442569132
"UGT1A7",2.28395842740287
"CD1C",2.28045687182584
"GJA5",2.28027101603118
"SPRR1B",2.28027101603118
"E2F2",2.28027101603118
"CREBZF",2.28027101603118
"ANLN",2.27879161013407
"HERC5",2.27871091499582
"SMARCA5",2.27714657906052
"ACTL6B",2.27637646721531
"DCTN2",2.27510404856042
"GPBAR1",2.27383275299807
"TIMMDC1",2.27200075591153
"GBX1",2.27121513375433
"ARHGAP24",2.26973299149993
"HPS5",2.26878201835538
"MTG1",2.26878201835538
"COL10A1",2.26277203574731
"OR10A5",2.25882378252203
"CRTC2",2.25624084411307
"FEM1A",2.25236775119256
"SAP30L",2.25038382472656
"LRP3",2.24593975666396
"ZNF566",2.24593975666396
"GSTA2",2.24570433674634
"RRP1B",2.24558028718579
"FGF20",2.23914346666098
"PRKAB1",2.23482305444386
"ANP32E",2.23433940355206
"RAB11FIP3",2.23433940355206
"OLIG2",2.23433940355206
"PPP2R5E",2.23355247305442
"ESCO1",2.23334364854675
"DPM1",2.23334364854675
"ZNF343",2.2296560869731
"ATXN7",2.2296560869731
"DCP1A",2.2287641596532
"SLC25A6",2.22640877396449
"CHRNA6",2.22263884785105
"PPIH",2.21217508506457
"EIF2AK2",2.21217508506457
"POLR2H",2.21217508506457
"LEMD2",2.21217508506457
"ARFGAP3",2.21190580464121
"RPS28",2.20803420567986
"OPN1LW",2.20803420567986
"STAT3",2.20760122190842
"DLG4",2.20760122190842
"FAIM",2.20760122190842
"RPL26L1",2.20760122190842
"CDC42",2.20567716073784
"NEUROG3",2.20567716073784
"CLEC2D",2.20567716073784
"VPS25",2.20567716073784
"AKT2",2.20567716073784
"TSC22D4",2.20567716073784
"BCL2L1",2.20567716073784
"OAZ3",2.20391687303543
"OAZ1",2.20391687303543
"COX7A2",2.20391687303543
"TBC1D22A",2.1987128745688
"ATP1B1",2.19638438364442
"BBS1",2.19592253042766
"HIC1",2.19592253042766
"NR2C2",2.19592253042766
"MAML2",2.19339511584786
"HSPA1A",2.19339511584786
"IL11RA",2.19339511584786
"OMA1",2.19254242390837
"FBXO27",2.19254242390837
"BIRC7",2.19254242390837
"PCDHGA11",2.19254242390837
"BRIX1",2.19254242390837
"COX15",2.19236086207149
"CEP76",2.19236086207149
"LAMP3",2.19236086207149
"SLC26A1",2.19236086207149
"DEPDC1B",2.19236086207149
"PAOX",2.19180017797597
"IGFBP4",2.19180017797597
"ID3",2.19180017797597
"USP20",2.19024907338203
"ATP6V0D1",2.19024907338203
"METTL21A",2.1881045114671
"HMGA2",2.18802815764556
"CYP24A1",2.18802815764556
"USP22",2.18672670340094
"MYL12B",2.18672670340094
"TIFA",2.18672670340094
"B3GAT1",2.18614544005149
"CHRAC1",2.18614544005149
"UBAP1",2.18614544005149
"HOXB2",2.18434154930018
"MRPS33",2.18434154930018
"AVPR2",2.18434154930018
"GTF3A",2.1842028001175
"PSME3",2.1842028001175
"FOXS1",2.1842028001175
"DLX3",2.18319307222494
"GRIN2C",2.18319307222494
"EMX1",2.18319307222494
"LAX1",2.18319307222494
"MMP7",2.17699229755216
"KLF11",2.17699229755216
"PRICKLE3",2.17699229755216
"EMC1",2.17279687504098
"CENPP",2.17279687504098
"KANSL3",2.17214644884883
"MAPK1",2.17135508761242
"CCR1",2.17135508761242
"ASF1A",2.17135508761242
"GTF2B",2.1704642774024
"ITGA5",2.1704642774024
"TFDP1",2.1704642774024
"GTF2A1",2.1704642774024
"ZNF267",2.1704642774024
"KCNG3",2.1704642774024
"IGKC",2.1704642774024
"CXCL12",2.16920264628987
"KRT77",2.16920264628987
"ELAVL3",2.16920264628987
"GPNMB",2.16920264628987
"HOXA7",2.16920264628987
"CTHRC1",2.16920264628987
"COPS5",2.16920264628987
"GIPC1",2.16837072390516
"IRAK1",2.16762398271628
"LDB3",2.16762398271628
"MGARP",2.16762398271628
"FGD2",2.16762398271628
"BAAT",2.16762398271628
"CHMP5",2.16762398271628
"ANXA1",2.16762398271628
"MAOA",2.16762398271628
"MEF2D",2.16662276107151
"NUMB",2.16662276107151
"SPN",2.16662276107151
"UGT1A3",2.16662276107151
"HDAC10",2.16662276107151
"CENPW",2.16662276107151
"SF3B5",2.16662276107151
"GSTM2",2.16642469010737
"TRIM69",2.16642469010737
"CRK",2.16642469010737
"SUPT4H1",2.16642469010737
"UBE2D3",2.16642469010737
"ADRB3",2.16642469010737
"EXOSC10",2.16602838480189
"LMO4",2.16602838480189
"PSMA6",2.16602838480189
"MLN",2.16602838480189
"FARS2",2.16602838480189
"PRCC",2.16514474394697
"MRPL16",2.16514474394697
"PBX4",2.16514474394697
"DDX41",2.16514474394697
"TRAC",2.16435804949986
"ZBTB34",2.16435804949986
"TRAF6",2.1638955183002
"CLUAP1",2.1638955183002
"MAF",2.1638955183002
"RAB7A",2.1638955183002
"SLU7",2.1638955183002
"MAFA",2.1638955183002
"NOL9",2.16366566743973
"NDUFB10",2.16366566743973
"CKAP2L",2.16366566743973
"RBM15B",2.16335069645193
"ZNF492",2.16211107565965
"ANKK1",2.16211107565965
"MEN1",2.16211107565965
"KRT32",2.16211107565965
"SRSF2",2.16211107565965
"UBE2M",2.16211107565965
"ARID3A",2.16211107565965
"F2RL2",2.16045299114947
"PMPCB",2.16045299114947
"ZBTB8A",2.15913028487226
"SNAP25",2.15913028487226
"IGLC7",2.15913028487226
"IFNA21",2.15913028487226
"ADAM30",2.15913028487226
"E2F4",2.15726532856639
"FIZ1",2.15726532856639
"REL",2.15726532856639
"ACTL6A",2.15726532856639
"FAF1",2.15726532856639
"B3GNT8",2.15720732436117
"IFT122",2.15720732436117
"KHDRBS1",2.15720732436117
"MLST8",2.15715816226122
"TIMP2",2.15715816226122
"CYP3A4",2.15684624248923
"PER2",2.15684624248923
"CACTIN",2.15684624248923
"SCRT2",2.15684624248923
"ATG10",2.15684624248923
"IDO1",2.15676140845315
"CNR2",2.15664335082977
"EXOSC1",2.15664335082977
"SERTAD1",2.15664335082977
"KRT35",2.15586796351701
"FXYD2",2.15222378203685
"HSF2",2.15222378203685
"HNRNPK",2.15222378203685
"FBXO33",2.15222378203685
"IDH1",2.15131673276981
"CDCA7L",2.1509364220571
"YBX1",2.14857531880609
"NEK8",2.14857531880609
"CDS2",2.14857531880609
"CADM3",2.14339505025469
"MRPL55",2.14339505025469
"ANKRD1",2.14339505025469
"ZNF215",2.14339505025469
"INHA",2.14339505025469
"BEND3",2.14339505025469
"SNRNP40",2.14155828256064
"RAB5B",2.14155828256064
"CDK5R1",2.14155828256064
"OXT",2.14155828256064
"HPS4",2.14155828256064
"SKP1",2.14155828256064
"CDC7",2.14086129761799
"GPRC5A",2.14086129761799
"DUSP2",2.14086129761799
"TEK",2.14086129761799
"HOMER1",2.1408068393885
"IFIT3",2.1408068393885
"SAE1",2.1408068393885
"PDCD1",2.1408068393885
"MORF4L1",2.1393807988039
"CCL15",2.1393807988039
"ZNF441",2.1393807988039
"MATK",2.1393807988039
"NCKIPSD",2.1393807988039
"ATP6V1C1",2.1393807988039
"CKAP2",2.13935590896894
"RBM42",2.13935590896894
"DLX1",2.13935590896894
"MAP7",2.13935590896894
"STX12",2.13888213928822
"RFC5",2.13888213928822
"ING1",2.13888213928822
"RPS23",2.13888213928822
"SPTLC1",2.13888213928822
"ZNF567",2.13883545272551
"NAP1L4",2.13883545272551
"RAD51",2.13883545272551
"NFYA",2.13883545272551
"FABP12",2.13883545272551
"KRT31",2.13854288123006
"TIMM17A",2.13854288123006
"KDM1A",2.13854288123006
"CDHR1",2.13854288123006
"ZNF205",2.13854288123006
"VEZF1",2.13854288123006
"ELAVL1",2.13854288123006
"ATF4",2.13854288123006
"ZBTB9",2.13854288123006
"ZNF517",2.13854288123006
"REXO4",2.13854288123006
"DPF1",2.13845912937405
"PRKCE",2.13845912937405
"AKAP8",2.13832808464754
"RGMA",2.13832808464754
"KHSRP",2.13832808464754
"MSX1",2.13820149464664
"DTX3",2.13820149464664
"SOCS4",2.13820149464664
"SPPL2A",2.13820149464664
"ZNF101",2.13820149464664
"FOXRED2",2.13820149464664
"ITK",2.13820149464664
"ZBTB10",2.13820149464664
"ZNF672",2.1381067335432
"TRIM21",2.1381067335432
"MRPL49",2.1381067335432
"PIF1",2.1381067335432
"CTSH",2.1381067335432
"GIPR",2.1381067335432
"DMPK",2.1381067335432
"BIN1",2.1381067335432
"SP5",2.1381067335432
"CASP8AP2",2.1381067335432
"PYHIN1",2.13798485145926
"DMBX1",2.13798485145926
"MIS18BP1",2.13798485145926
"NUDT21",2.13798485145926
"ERAL1",2.13798485145926
"RPS10",2.13798485145926
"EIF4EBP1",2.13798485145926
"PI15",2.13798485145926
"NEK6",2.13798485145926
"FOXP3",2.13798485145926
"CCL8",2.13798485145926
"PPP2R5A",2.13543946744365
"PHC1",2.13543946744365
"NR1H2",2.13543946744365
"PDCD6IP",2.13543946744365
"REPS1",2.13543946744365
"BYSL",2.13543946744365
"ACOX3",2.13511831928271
"CD55",2.13368904833427
"ZNF304",2.13368904833427
"CLDN22",2.13368904833427
"HTR1D",2.12990459167633
"HMGB1",2.12990459167633
"PITX1",2.12990459167633
"DCLRE1C",2.12691486908544
"ELF5",2.12691486908544
"FOXA2",2.12691486908544
"MRPS25",2.12691486908544
"ARL6",2.12691486908544
"TRIM41",2.12691486908544
"ARPC1A",2.12691486908544
"KCNS1",2.12528179676796
"CHRNB2",2.12507419213334
"RGS11",2.12507419213334
"EMG1",2.12487547878769
"FCRL6",2.12487547878769
"CD69",2.12487547878769
"ATP6V0C",2.12487547878769
"DOC2A",2.12487547878769
"ZNF581",2.12487547878769
"ADH1A",2.12487547878769
"LEF1",2.12487547878769
"GNG11",2.12487547878769
"WDR5",2.12487547878769
"KDM5C",2.12487547878769
"PMF1",2.12260520676379
"DHDDS",2.12260520676379
"ARRB1",2.12260520676379
"PSMB6",2.12260520676379
"RPRD1A",2.12260520676379
"ERLEC1",2.12260520676379
"SPTLC3",2.12260520676379
"SNRPD3",2.12260520676379
"OSBPL10",2.12260520676379
"HTRA3",2.12260520676379
"FCHO2",2.12260520676379
"KPNA5",2.12260520676379
"NEFL",2.12260520676379
"TBCC",2.12260520676379
"CSNK1G1",2.12112749541797
"SNX9",2.12112749541797
"TUBB1",2.11988873474228
"AMACR",2.11988873474228
"ACTBL2",2.11988873474228
"CRLF2",2.11988873474228
"COPS7B",2.11972245079017
"CAND2",2.11972245079017
"ECI2",2.11972245079017
"GCNT1",2.11972245079017
"CSTF2",2.11972245079017
"OR6C65",2.11927285134058
"FOS",2.11927285134058
"EN1",2.11927285134058
"ZBTB7A",2.1182056694301
"KLHL20",2.1180623778899
"SF3B2",2.1180623778899
"BTF3",2.1180623778899
"CCR6",2.1180623778899
"RARS2",2.1180623778899
"PLAT",2.1180623778899
"MTMR14",2.11787793202376
"RPAP2",2.11712606154082
"TBK1",2.11712606154082
"ZNF280D",2.11712606154082
"BEST2",2.11712606154082
"ID2",2.11712606154082
"SOX12",2.11712606154082
"BTC",2.11712606154082
"ADRA1B",2.11712606154082
"MSH6",2.11712606154082
"RPUSD2",2.11588613083468
"TAF15",2.11588613083468
"HOXB1",2.11588613083468
"CEP89",2.11588613083468
"ANGPTL4",2.11588613083468
"BAG2",2.11588613083468
"CHST14",2.1143434866059
"ARPC2",2.1143434866059
"ADM2",2.1143434866059
"MRPS2",2.1143434866059
"CCNF",2.11283432282506
"CHMP2A",2.11283432282506
"RASSF1",2.11283432282506
"C4B",2.11283432282506
"MKRN1",2.11283432282506
"DTX2",2.11283432282506
"NRG1",2.11283432282506
"TNFSF8",2.11283432282506
"GATA1",2.11231961522193
"CP",2.11231961522193
"GPR65",2.11231961522193
"USP14",2.11231961522193
"GINS1",2.11231961522193
"ARMC8",2.11231961522193
"EFNB2",2.1118999287103
"PSEN2",2.1118999287103
"VN1R2",2.1118999287103
"PPIL3",2.1118999287103
"GNAI2",2.1118999287103
"GHR",2.10989290895411
"MAP2K4",2.10989290895411
"PSMD11",2.10796497664627
"DPRX",2.10796497664627
"IL1A",2.10796497664627
"ABI2",2.10796497664627
"AAR2",2.10796497664627
"MAVS",2.10796497664627
"MMP9",2.10759990388111
"ARF4",2.10730252091844
"POLR3C",2.10730252091844
"BRMS1",2.10704390158456
"SLC5A11",2.10704390158456
"PDE6A",2.10704390158456
"PTPN3",2.1066178076793
"DSC2",2.1066178076793
"ZNF792",2.1066178076793
"CDC23",2.1066178076793
"LMNA",2.10627573724245
"LAMB3",2.10627573724245
"RAB1B",2.10627573724245
"IL22",2.10627573724245
"USP7",2.10627573724245
"AATF",2.10627573724245
"OR7C2",2.10627573724245
"AKAP8L",2.10627573724245
"VASP",2.10627573724245
"RAB17",2.10627573724245
"GRSF1",2.10627573724245
"PSKH2",2.10627573724245
"RAB5C",2.10584729770605
"HELT",2.10584729770605
"DDIT4",2.10584729770605
"LY9",2.10553241062289
"GZMH",2.10553241062289
"CLDN6",2.10553241062289
"CHRNB1",2.10553241062289
"BCL3",2.10553241062289
"RPL36",2.10553241062289
"MLXIPL",2.10553241062289
"FBXO15",2.10542590189716
"HOXC9",2.10542590189716
"PPIE",2.10542590189716
"FBXW4",2.10542590189716
"RIPK3",2.10542590189716
"MAPK6",2.10542590189716
"FBF1",2.10542590189716
"ISX",2.10542590189716
"DNAJC2",2.10542590189716
"GH2",2.10381814689153
"EDEM3",2.10381814689153
"CD52",2.10381814689153
"KDM4D",2.10381814689153
"LHX3",2.10381814689153
"ZNF579",2.10381814689153
"DRGX",2.10329854404796
"CSNK1A1",2.10329854404796
"FGF13",2.10329854404796
"ATF6",2.10222986797645
"NSMCE4A",2.10222986797645
"PANK1",2.10222986797645
"DYNLL1",2.10222986797645
"KPNA3",2.10222986797645
"NPAS2",2.10222986797645
"CTR9",2.10039388974548
"CAMKK1",2.10039388974548
"RPL26",2.10039388974548
"ZNF557",2.10039388974548
"DNAJC5",2.10039388974548
"HSPA9",2.10039388974548
"RPL37",2.10039388974548
"XPA",2.10039388974548
"KCNE3",2.10021417682707
"ENO2",2.10021417682707
"EXOC3L1",2.10021417682707
"NMBR",2.10021417682707
"ATP1A1",2.09888944630332
"DNAH14",2.09888944630332
"NOVA1",2.09888944630332
"PIK3C3",2.09888944630332
"TLR3",2.09888944630332
"GLUD1",2.09866269362535
"IRF8",2.09866269362535
"SLC30A1",2.09544716165107
"CASP7",2.09544716165107
"FBXL19",2.09544716165107
"FOSB",2.09544716165107
"CST3",2.09544716165107
"TRAPPC10",2.09544716165107
"GRAP2",2.09544716165107
"LCORL",2.09544716165107
"ZNF771",2.0954405734885
"HOXB3",2.0954405734885
"RPS19",2.0954405734885
"ERCC2",2.0954405734885
"DNAJB6",2.0954405734885
"SOX21",2.0954405734885
"TFAP2C",2.0954405734885
"GMEB1",2.09528420829055
"EIF2B1",2.09459828863807
"DHRS2",2.09459828863807
"USP36",2.09459828863807
"CD79A",2.09459828863807
"GFRA4",2.09459828863807
"GSTT1",2.09459828863807
"ATP6V1A",2.09459828863807
"DAG1",2.09459828863807
"CDK19",2.09459828863807
"RNF146",2.09459828863807
"GPC2",2.09459828863807
"NUDT7",2.09459828863807
"PSMB7",2.09397477822623
"PLOD1",2.09355010013729
"FOXE3",2.09355010013729
"IL1B",2.09355010013729
"GRK4",2.09355010013729
"CYCS",2.09355010013729
"NCF1B",2.09355010013729
"ADORA1",2.09245013427095
"MRPL24",2.09245013427095
"ANGPTL3",2.09245013427095
"ERLIN1",2.09245013427095
"ARID4A",2.09245013427095
"BAIAP2",2.09245013427095
"RPS5",2.09245013427095
"CSPG5",2.09245013427095
"COL23A1",2.09245013427095
"ACTR3C",2.09245013427095
"SP1",2.09245013427095
"CHORDC1",2.09094086907195
"AMHR2",2.09094086907195
"SLC6A16",2.09094086907195
"VPS37A",2.09094086907195
"GLE1",2.09094086907195
"IL13RA2",2.09094086907195
"NDUFB11",2.09094086907195
"MELK",2.08724071356809
"CAP1",2.08724071356809
"PSMC4",2.08724071356809
"NDUFB3",2.08724071356809
"DDX39B",2.08724071356809
"FERD3L",2.08724071356809
"NDUFB6",2.08724071356809
"PSMD10",2.08724071356809
"SNX33",2.08700760981099
"CHRNB4",2.08700760981099
"ICAM3",2.08700760981099
"DDX49",2.08700760981099
"NDUFA6",2.08700760981099
"TRMT10C",2.08700760981099
"GJA1",2.08700760981099
"GATAD2A",2.08612873519029
"UVSSA",2.08612873519029
"RAC3",2.08612873519029
"ZNF77",2.08612873519029
"PLAUR",2.08612873519029
"GFI1B",2.08612873519029
"POLR2L",2.08612530196874
"SSB",2.08612530196874
"LAMTOR1",2.08593745631569
"DPEP1",2.08593745631569
"KLK12",2.08593745631569
"ATG7",2.08593745631569
"PCOLCE",2.08593745631569
"DDAH1",2.08571200644361
"HNRNPA1L2",2.08571200644361
"ORC6",2.08571200644361
"NOB1",2.08571200644361
"KCTD1",2.08571200644361
"CCT4",2.08571200644361
"GPR151",2.08571200644361
"CRAT",2.08571200644361
"ITGB3BP",2.08571200644361
"SHC1",2.08434515041156
"PAK1",2.08434515041156
"ZNF562",2.08434515041156
"KRTAP6-1",2.08434515041156
"KLHL9",2.08434515041156
"KLF17",2.08421102112199
"NFIA",2.08421102112199
"FANK1",2.08421102112199
"RAD51D",2.08421102112199
"RPL23",2.08421102112199
"UGT1A5",2.08421102112199
"ANKRD28",2.08421102112199
"EFNA5",2.08421102112199
"BAZ1B",2.08421102112199
"IFNA6",2.08421102112199
"FCGR1A",2.08383054658126
"SNRPC",2.08340027103533
"POLR1C",2.08340027103533
"NAA10",2.08340027103533
"SLC25A43",2.08107249291126
"LAGE3",2.08107249291126
"NAP1L2",2.08107249291126
"CASP3",2.0810418118008
"PLK3",2.08074477663069
"CAT",2.08074477663069
"COPS7A",2.08074477663069
"PLD2",2.08074477663069
"GNA13",2.08074477663069
"ZSCAN4",2.08074477663069
"TUBA4A",2.08074477663069
"MAML1",2.08074477663069
"POU5F1B",2.08074477663069
"HTATSF1",2.08074477663069
"DCAF7",2.080718445579
"ANO8",2.080718445579
"BTLA",2.080718445579
"HLA-DMA",2.080718445579
"IFNA13",2.080718445579
"PSTPIP1",2.080718445579
"TMED5",2.07998449680339
"RCOR2",2.07998449680339
"ZNF491",2.07998449680339
"HNRNPA3",2.07998449680339
"ORC2",2.07998449680339
"PICK1",2.07998449680339
"EXOSC4",2.07998449680339
"C1GALT1C1",2.07998449680339
"GOLT1B",2.07925588883025
"OSGEP",2.07925588883025
"SNRNP25",2.07925588883025
"FARSA",2.07925588883025
"ASF1B",2.07925588883025
"POU4F3",2.07925588883025
"TMEM216",2.07882136373545
"DNAJB2",2.07882136373545
"PCDH11Y",2.0783949998381
"RPS27",2.0783949998381
"MRTO4",2.0783949998381
"TUBA1A",2.0783949998381
"COG6",2.0783949998381
"HAUS5",2.0783949998381
"APOC1",2.0783949998381
"AVP",2.0783949998381
"CRBN",2.0783949998381
"CEP78",2.0783949998381
"HAPLN2",2.07640780472084
"POU2F1",2.07640780472084
"FABP3",2.07640780472084
"NCOA4",2.07640780472084
"MDM2",2.07640780472084
"NDUFA12",2.07640780472084
"TNPO1",2.07640780472084
"C1GALT1",2.07640780472084
"PPP2CB",2.07640780472084
"PGAM1",2.07640780472084
"KCNAB3",2.07640780472084
"HLA-DQB1",2.07640780472084
"ZNF669",2.07623584778468
"ZNF692",2.07623584778468
"DHH",2.07623584778468
"SP7",2.07623584778468
"GRTP1",2.07623584778468
"HAUS1",2.07623584778468
"ZNF524",2.07623584778468
"ATIC",2.07623584778468
"RNF8",2.07623584778468
"MYF5",2.07420941625678
"GNAT2",2.07420941625678
"ATP6V1G3",2.07420941625678
"NFYC",2.07420941625678
"RPS8",2.07420941625678
"DNAJC6",2.07420941625678
"DDX23",2.07420941625678
"GNB5",2.07420941625678
"FURIN",2.07420941625678
"NOP58",2.07420941625678
"UGT1A10",2.07420941625678
"GABPA",2.07420941625678
"CAPN7",2.07420941625678
"ZKSCAN4",2.07420941625678
"PRICKLE4",2.07420941625678
"DCTN6",2.07420941625678
"GPR18",2.07333407881027
"DHRS4",2.07333407881027
"MEF2A",2.07333407881027
"FOXL1",2.07333407881027
"EIF4A3",2.07333407881027
"SYCE2",2.07333407881027
"LSM4",2.07333407881027
"NDUFA7",2.07333407881027
"ATP6V1E2",2.07333407881027
"COMMD7",2.07333407881027
